id,nodeid,nodetype,workgroupid,username,id,name,sgender,parentprojectid,data
4145,node_18.al,AssessmentListNode,6623,AnnieN0511,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393862755000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862755843,""assessments"":[{""response"":{""id"":""mWXxPSXo8K"",""text"":""Minimum possible; one arm length."",""autoScoreResult"":{""maxScore"":1}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""The farther spread out the more distance they're walking""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""3E2OMIdUFF"",""text"":""Where they are in the line does not affect the distance they have to walk."",""autoScoreResult"":{""maxScore"":1}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""They are leaving the same place and taking the same path to arrive at a common destination ""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862604000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6623,AnnieN0511,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393862922000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862922351,""assessments"":[{""response"":{""id"":""NEZPdQE6aZ"",""text"":""Path B"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""iON7GXiBl4"",""text"":""Yes he should, because it will increase his chances of reaching to the charging station."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":""He can skip one coin square and the only bad things is he has to say heads for the next one ""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862755000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4147,node_20.al,AssessmentListNode,6623,AnnieN0511,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_20.al"",""visitEndTime"":1393862961000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862958498,""assessments"":[{""response"":{""id"":""n2Va8sH8QR"",""text"":""Graph B"",""autoScoreResult"":{""maxScore"":1}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""22HMyrs07t"",""text"":""Graph A"",""autoScoreResult"":{""maxScore"":1}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862922000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4148,node_21.al,AssessmentListNode,6623,AnnieN0511,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_21.al"",""visitEndTime"":1393863017000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393863011379,""assessments"":[{""response"":{""id"":""PaAvprnqjZ"",""text"":""It rains."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Fin0piIKWa"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862961000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4137,node_0.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_0.al"",""visitEndTime"":1393861740000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861740097,""assessments"":[{""response"":{""id"":""LyvcCBaP8Y"",""text"":""During treatment with an antibiotic, only those individual bacteria that already have a trait that helps them survive the effects of the antibiotic will live.  Their offspring in the next generation will also have this trait. "",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""kyGatwL8Zy"",""type"":""radio""},{""response"":{""id"":""GgbrobIIHS"",""text"":""Some of the individual birds would try to develop new beaks so that they could eat the seeds that are harder to crack open.  Those birds would be more likely to survive and reproduce, and the other birds would likely die."",""autoScoreResult"":{""maxScore"":1}},""id"":""bJKlnjnZ27"",""type"":""radio""},{""response"":null,""id"":""rCwfXhhb1O"",""type"":""radio""},{""response"":null,""id"":""Ol4jrE6MXI"",""type"":""radio""},{""response"":null,""id"":""YJVWkwkdRu"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861672000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4138,node_17.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_17.al"",""visitEndTime"":1393861787000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861787000,""assessments"":[{""response"":{""id"":""mwilZluP7g"",""text"":""She can be absolutely certain that the real airplane will fly well in the rain, but only if her model includes all of the things she thinks might affect how the real airplane flies in the rain."",""autoScoreResult"":{""maxScore"":1}},""id"":""gHnYaEJsRx"",""type"":""radio""},{""response"":{""id"":""UJtHErrwmM"",""text"":""Either the small-scale version of the house or the floor plans could be a better model depending on what model will be used for."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""5Sl88vyECB"",""type"":""radio""},{""response"":null,""id"":""ijwuCmUAo2"",""type"":""radio""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861740000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4140,node_11.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_11.al"",""visitEndTime"":1393861874000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861874169,""assessments"":[{""response"":{""id"":""tF3QlaJmut"",""text"":""Because these traits don\u2019t contribute to survival or chance of reproduction, allele frequencies for the traits will be very similar on both parts of the island."",""autoScoreResult"":{""maxScore"":1}},""id"":""jf6TONHsd2"",""type"":""radio""},{""response"":null,""id"":""ffNUt2iyDE"",""type"":""text""},{""response"":null,""id"":""etjxUgd7Z7"",""type"":""radio""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861835000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4141,node_12.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_12.al"",""visitEndTime"":1393861925000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861923473,""assessments"":[{""response"":{""id"":""JHuPM5bWzA"",""text"":""The environment played an equally important role in both."",""autoScoreResult"":{""maxScore"":1}},""id"":""XyKkhFGIPm"",""type"":""radio""},{""response"":{""text"":""Since this is about evolution i thought the environment would be a good guess""},""id"":""xTsQY4z6dL"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861874000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4142,node_13.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_13.al"",""visitEndTime"":1393861987000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861985172,""assessments"":[{""response"":{""text"":""the change was made over time so that the lizards on quentos would be able to hide from predators by blending into the terrain""},""id"":""rVoKNuuAiG"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861925000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4143,node_14.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_14.al"",""visitEndTime"":1393862026000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862026902,""assessments"":[{""response"":{""id"":""gZEJdqfwGr"",""text"":""1: Played a role""},""id"":""EzKmtagRGY"",""type"":""radio""},{""response"":{""id"":""rtQhhFONnE"",""text"":""2: Played a major role""},""id"":""litJb54alj"",""type"":""radio""},{""response"":null,""id"":""nhZOGK8qpO"",""type"":""radio""},{""response"":null,""id"":""8KJldqvorQ"",""type"":""radio""},{""response"":null,""id"":""w2vbawNnnh"",""type"":""radio""},{""response"":null,""id"":""8fiTGm2BnC"",""type"":""radio""},{""response"":null,""id"":""UEW1uYNnVg"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861987000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4144,node_15.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_15.al"",""visitEndTime"":1393862096000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862084034,""assessments"":[{""response"":{""id"":""s26rNhKN4B"",""text"":""Reserve for panthers"",""autoScoreResult"":{""maxScore"":0}},""id"":""lkZj7mtwk4"",""type"":""radio""},{""response"":{""text"":""It would allow for the panthers to be protected and  live in their natural habitat""},""id"":""YiqdDVB0lJ"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862026000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4137,node_0.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_0.al"",""visitEndTime"":1393862424000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862424431,""assessments"":[{""response"":{""id"":""LyvcCBaP8Y"",""text"":""During treatment with an antibiotic, only those individual bacteria that already have a trait that helps them survive the effects of the antibiotic will live.  Their offspring in the next generation will also have this trait. "",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""kyGatwL8Zy"",""type"":""radio""},{""response"":{""id"":""GgbrobIIHS"",""text"":""Some of the individual birds would try to develop new beaks so that they could eat the seeds that are harder to crack open.  Those birds would be more likely to survive and reproduce, and the other birds would likely die."",""autoScoreResult"":{""maxScore"":1}},""id"":""bJKlnjnZ27"",""type"":""radio""},{""response"":{""id"":""u1mmkUWs6D"",""text"":""Most species living today did not exist at the time life began."",""autoScoreResult"":{""maxScore"":1,""isCorrect"":true}},""id"":""rCwfXhhb1O"",""type"":""radio""},{""response"":{""id"":""tgtbHYUOT8"",""text"":""The gene pool fluctuates"",""autoScoreResult"":{""maxScore"":1}},""id"":""Ol4jrE6MXI"",""type"":""radio""},{""response"":null,""id"":""YJVWkwkdRu"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862387000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4138,node_17.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_17.al"",""visitEndTime"":1393862470000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862470640,""assessments"":[{""response"":{""id"":""mwilZluP7g"",""text"":""She can be absolutely certain that the real airplane will fly well in the rain, but only if her model includes all of the things she thinks might affect how the real airplane flies in the rain."",""autoScoreResult"":{""maxScore"":1}},""id"":""gHnYaEJsRx"",""type"":""radio""},{""response"":{""id"":""UJtHErrwmM"",""text"":""Either the small-scale version of the house or the floor plans could be a better model depending on what model will be used for."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""5Sl88vyECB"",""type"":""radio""},{""response"":{""id"":""UnklR5mPpK"",""text"":""It is not possible to conclude from this experiment if 60F is better than 90F for growing these plants or if one cup of water is better than two cups of water for growing these plants. "",""autoScoreResult"":{""maxScore"":0,""isCorrect"":true}},""id"":""ijwuCmUAo2"",""type"":""radio""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862424000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4139,node_10.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_10.al"",""visitEndTime"":1393862525000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862524009,""assessments"":[{""response"":{""id"":""AIrZ8buLJ5"",""text"":""On both parts, the average length of their tail will have increased."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""xuquELx0uX"",""type"":""radio""},{""response"":{""text"":""?""},""id"":""egXDDynYbq"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862470000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4140,node_11.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_11.al"",""visitEndTime"":1393862555000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862552796,""assessments"":[{""response"":{""id"":""tF3QlaJmut"",""text"":""Because these traits don\u2019t contribute to survival or chance of reproduction, allele frequencies for the traits will be very similar on both parts of the island."",""autoScoreResult"":{""maxScore"":1}},""id"":""jf6TONHsd2"",""type"":""radio""},{""response"":{""text"":""?""},""id"":""ffNUt2iyDE"",""type"":""text""},{""response"":{""id"":""3nOYpft3p2"",""text"":""It is hard to predict what the proportion of dominant and recessive alleles would be."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""etjxUgd7Z7"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862525000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4145,node_18.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393862667000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862667275,""assessments"":[{""response"":{""id"":""cUxo17cncv"",""text"":""The distance between each child does not affect the average distance they travel."",""autoScoreResult"":{""maxScore"":1}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""They are all traveling the same distance no matter how far apart they are""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""3E2OMIdUFF"",""text"":""Where they are in the line does not affect the distance they have to walk."",""autoScoreResult"":{""maxScore"":1}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""They are all traveling the same distance""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393862569000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393862753000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862752484,""assessments"":[{""response"":{""id"":""NEZPdQE6aZ"",""text"":""Path B"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""PTFpqYHgPZ"",""text"":""No, he shouldn't, because it will decrease his chances of reaching to the charing station."",""autoScoreResult"":{""maxScore"":1}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":""Its just not a smart gambling move""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862667000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4147,node_20.al,AssessmentListNode,6628,PatD0519,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_20.al"",""visitEndTime"":1393862777000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862776064,""assessments"":[{""response"":{""id"":""mPXVQWc2bI"",""text"":""Graph C"",""autoScoreResult"":{""maxScore"":1}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""J6pbtlzM1t"",""text"":""Graph D"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862753000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
